       4   5.0370        3.30e12            1
       4   5.0377        1.04e13            1
       4   5.0354        8.04e12            1
       4   5.0355        1.04e13            1
       5   5.0697        2.83e12            1
       5   5.0702        5.10e12            1
       5   5.0688        1.59e12            1
       5   5.0657        6.91e11            1
       5   5.0638        8.77e11            1
       5   5.0638        5.88e11            1
       5   5.0639        7.24e11            1
       5   5.0638        6.66e11            1
       5   5.0627        2.58e12            1
       5   5.0633        1.79e12            1
       5   5.0633        7.02e11            1
       5   5.0619        5.87e11            1
       5   5.0592        7.66e11            1
       5   5.0394        3.56e13            1
       5   5.0399        1.76e12            1
       5   5.0397        4.86e13            1
       5   5.0392        2.96e12            1
       5   5.0368        2.48e12            1
       5   5.0374        8.00e12            1
       5   5.0356        1.20e13            1
       5   5.0355        9.26e12            1
       5   5.0348        7.05e11            1
       5   5.0348        9.49e11            1
